"Country Region","Package Id",Type,"Net Price","Recommended retail price",Data,SMS,Voice,Networks
"Vatican City",ager-in-30days-5gb,sim,4,14.5,"5 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-5gb-topup,topup,4,14.5,"5 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-10gb,sim,5.9,24,"10 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-10gb-topup,topup,5.9,24,"10 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-20gb,sim,10,33,"20 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-in-30days-20gb-topup,topup,10,33,"20 GB",0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-3days-unlimited,sim,4.5,12.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-3days-unlimited-topup,topup,4.5,12.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-5days-unlimited,sim,6.7,20.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-5days-unlimited-topup,topup,6.7,20.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-7days-unlimited,sim,8.9,29.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-7days-unlimited-topup,topup,8.9,29.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-10days-unlimited,sim,12.2,35,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-10days-unlimited-topup,topup,12.2,35,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-15days-unlimited,sim,17.7,49,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-15days-unlimited-topup,topup,17.7,49,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-30days-unlimited,sim,34.2,72.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Vatican City",ager-mobile-in-30days-unlimited-topup,topup,34.2,72.5,Unlimited,0,0,"Vodafone [LTE], TIM [5G], Wind Tre [5G], Iliad [5G]"
"Saint Vincent and the Grenadines",tobago-7days-1gb,sim,5.7,8,"1 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-7days-1gb-topup,topup,5.7,8,"1 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-15days-2gb,sim,11.3,15,"2 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-15days-2gb-topup,topup,11.3,15,"2 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-30days-3gb,sim,16.7,21,"3 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-30days-3gb-topup,topup,16.7,21,"3 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-30days-5gb,sim,27.5,32.5,"5 GB",0,0,"Digicel [4G]"
"Saint Vincent and the Grenadines",tobago-30days-5gb-topup,topup,27.5,32.5,"5 GB",0,0,"Digicel [4G]"
Venezuela,aragua-mobile-7days-1gb,sim,3.9,7.5,"1 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-7days-1gb-topup,topup,3.9,7.5,"1 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-15days-2gb,sim,6.7,14.5,"2 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-15days-2gb-topup,topup,6.7,14.5,"2 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-3gb,sim,8.8,21,"3 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-3gb-topup,topup,8.8,21,"3 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-5gb,sim,13.9,34,"5 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-5gb-topup,topup,13.9,34,"5 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-10gb,sim,22.1,49,"10 GB",0,0,"Movistar [LTE]"
Venezuela,aragua-mobile-30days-10gb-topup,topup,22.1,49,"10 GB",0,0,"Movistar [LTE]"
"Virgin Islands (U.S.)",magens-mobile-in-7days-1gb,sim,1.1,4.5,"1 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-7days-1gb-topup,topup,1.1,4.5,"1 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-2gb,sim,2.2,8,"2 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-2gb-topup,topup,2.2,8,"2 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-3gb,sim,3.1,11,"3 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-3gb-topup,topup,3.1,11,"3 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-5gb,sim,5,16,"5 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-5gb-topup,topup,5,16,"5 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-10gb,sim,8.1,26,"10 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-10gb-topup,topup,8.1,26,"10 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-20gb-topup,topup,13.9,42,"20 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-in-30days-20gb,sim,13.9,42,"20 GB",0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-3days-unlimited,sim,5.9,20.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-3days-unlimited-topup,topup,5.9,20.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-5days-unlimited,sim,9,29.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-5days-unlimited-topup,topup,9,29.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-7days-unlimited,sim,12.2,36.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-7days-unlimited-topup,topup,12.2,36.5,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-10days-unlimited,sim,16.9,41,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-10days-unlimited-topup,topup,16.9,41,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-unlimited,sim,24.8,59,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-15days-unlimited-topup,topup,24.8,59,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-30days-unlimited,sim,48.3,99,Unlimited,0,0,"T-Mobile [5G]"
"Virgin Islands (U.S.)",magens-mobile-30days-unlimited-topup,topup,48.3,99,Unlimited,0,0,"T-Mobile [5G]"
Vietnam,xin-chao-in-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-15days-2gb,sim,3.2,7,"2 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-15days-2gb-topup,topup,3.2,7,"2 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-3gb,sim,4.4,8.5,"3 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-3gb-topup,topup,4.4,8.5,"3 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-5gb,sim,6.6,11.5,"5 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-5gb-topup,topup,6.6,11.5,"5 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-10gb,sim,10.2,20,"10 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-10gb-topup,topup,10.2,20,"10 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-20gb,sim,17.7,30.5,"20 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-20gb-topup,topup,17.7,30.5,"20 GB",0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-3days-unlimited,sim,7.3,12.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-3days-unlimited-topup,topup,7.3,12.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-5days-unlimited,sim,11.4,20.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-5days-unlimited-topup,topup,11.4,20.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-7days-unlimited,sim,15.5,29.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-7days-unlimited-topup,topup,15.5,29.5,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-10days-unlimited,sim,21.6,35,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-10days-unlimited-topup,topup,21.6,35,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-15days-unlimited,sim,31.8,49,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-15days-unlimited-topup,topup,31.8,49,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-unlimited,sim,62.5,79,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vietnam,xin-chao-in-30days-unlimited-topup,topup,62.5,79,Unlimited,0,0,"Viettel [4G], VNPT [4G]"
Vanuatu,efate-7days-1gb,sim,3.2,7,"1 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-7days-1gb-topup,topup,3.2,7,"1 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-15days-2gb,sim,6.4,13,"2 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-15days-2gb-topup,topup,6.4,13,"2 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-30days-3gb,sim,9.4,18,"3 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-30days-3gb-topup,topup,9.4,18,"3 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-30days-5gb,sim,15.5,29,"5 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-30days-5gb-topup,topup,15.5,29,"5 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-30days-10gb,sim,26.1,38.5,"10 GB",0,0,"Vanuatu Telecom [4G]"
Vanuatu,efate-30days-10gb-topup,topup,26.1,38.5,"10 GB",0,0,"Vanuatu Telecom [4G]"
Samoa,faaf-mobile-7days-1gb,sim,4.4,6,"1 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-7days-1gb-topup,topup,4.4,6,"1 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-15days-2gb,sim,8.6,11,"2 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-15days-2gb-topup,topup,8.6,11,"2 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-30days-3gb,sim,12.8,15,"3 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-30days-3gb-topup,topup,12.8,15,"3 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-30days-5gb,sim,21,23.5,"5 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-30days-5gb-topup,topup,21,23.5,"5 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-30days-10gb,sim,38.5,42,"10 GB",0,0,"Digicel [4G]"
Samoa,faaf-mobile-30days-10gb-topup,topup,38.5,42,"10 GB",0,0,"Digicel [4G]"
"South Africa",cellsa-7days-1gb,sim,2.5,4.5,"1 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-7days-1gb-topup,topup,2.5,4.5,"1 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-2gb,sim,4.8,7.5,"2 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-2gb-topup,topup,4.8,7.5,"2 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-3gb,sim,6.2,10,"3 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-3gb-topup,topup,6.2,10,"3 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-5gb,sim,9.6,14,"5 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-5gb-topup,topup,9.6,14,"5 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-10gb,sim,15.1,24.5,"10 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-10gb-topup,topup,15.1,24.5,"10 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-20gb,sim,26.7,40,"20 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-30days-20gb-topup,topup,26.7,40,"20 GB",0,0,"Vodacom [4G]"
"South Africa",cellsa-3days-unlimited,sim,10.6,20.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-3days-unlimited-topup,topup,10.6,20.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-5days-unlimited,sim,16.9,31.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-5days-unlimited-topup,topup,16.9,31.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-7days-unlimited,sim,23.2,39.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-7days-unlimited-topup,topup,23.2,39.5,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-10days-unlimited,sim,32.6,46,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-10days-unlimited-topup,topup,32.6,46,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-unlimited,sim,48.3,68,Unlimited,0,0,"Vodacom [4G]"
"South Africa",cellsa-15days-unlimited-topup,topup,48.3,68,Unlimited,0,0,"Vodacom [4G]"
Zambia,kafue-mobile-7days-1gb-topup,topup,4.2,7.5,"1 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-7days-1gb,sim,4.2,7.5,"1 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-15days-2gb,sim,8.3,12.5,"2 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-15days-2gb-topup,topup,8.3,12.5,"2 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-30days-3gb,sim,12.3,16.5,"3 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-30days-3gb-topup,topup,12.3,16.5,"3 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-30days-5gb,sim,20.5,23,"5 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-30days-5gb-topup,topup,20.5,23,"5 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-30days-10gb,sim,34.1,38,"10 GB",0,0,"Airtel [5G]"
Zambia,kafue-mobile-30days-10gb-topup,topup,34.1,38,"10 GB",0,0,"Airtel [5G]"
Zimbabwe,zimcom-7days-1gb,sim,8.1,19,"1 GB",0,0,"Telecel [4G]"
Zimbabwe,zimcom-7days-1gb-topup,topup,8.1,19,"1 GB",0,0,"Telecel [4G]"
Marie-Galante,mawig-7days-1gb,sim,2.1,4.5,"1 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-7days-1gb-topup,topup,2.1,4.5,"1 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-15days-2gb,sim,4.1,8.5,"2 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-15days-2gb-topup,topup,4.1,8.5,"2 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-3gb,sim,5.9,11.5,"3 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-3gb-topup,topup,5.9,11.5,"3 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-5gb,sim,9.5,16.5,"5 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-5gb-topup,topup,9.5,16.5,"5 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-10gb,sim,15.5,27.5,"10 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-10gb-topup,topup,15.5,27.5,"10 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-20gb,sim,27.1,44,"20 GB",0,0,"Digicel [4G]"
Marie-Galante,mawig-30days-20gb-topup,topup,27.1,44,"20 GB",0,0,"Digicel [4G]"
Antilles,saba-mobile-7days-1gb,sim,7.4,8,"1 GB",0,0,"Digicel [4G]"
Antilles,saba-mobile-7days-1gb-topup,topup,7.4,8,"1 GB",0,0,"Digicel [4G]"
Kosovo,plisi-7days-1gb,sim,3.2,6,"1 GB",0,0,"IPKO [5G]"
Kosovo,plisi-7days-1gb-topup,topup,3.2,6,"1 GB",0,0,"IPKO [5G]"
Kosovo,plisi-15days-2gb,sim,5.4,11,"2 GB",0,0,"IPKO [5G]"
Kosovo,plisi-15days-2gb-topup,topup,5.4,11,"2 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-3gb,sim,7,15,"3 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-3gb-topup,topup,7,15,"3 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-5gb,sim,10.9,23,"5 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-5gb-topup,topup,10.9,23,"5 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-10gb,sim,17.2,35,"10 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-10gb-topup,topup,17.2,35,"10 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-20gb,sim,30.6,49,"20 GB",0,0,"IPKO [5G]"
Kosovo,plisi-30days-20gb-topup,topup,30.6,49,"20 GB",0,0,"IPKO [5G]"
Kosovo,plisi-3days-unlimited,sim,12,20.5,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-3days-unlimited-topup,topup,12,20.5,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-5days-unlimited,sim,19.3,29.5,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-5days-unlimited-topup,topup,19.3,29.5,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-7days-unlimited,sim,26.5,36.5,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-7days-unlimited-topup,topup,26.5,36.5,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-10days-unlimited,sim,37.3,42,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-10days-unlimited-topup,topup,37.3,42,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-15days-unlimited,sim,55.4,68,Unlimited,0,0,"IPKO [5G]"
Kosovo,plisi-15days-unlimited-topup,topup,55.4,68,Unlimited,0,0,"IPKO [5G]"
"Puerto Rico",boricua-in-mobile-7days-1gb-topup,topup,1.7,4.5,"1 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-7days-1gb,sim,1.7,4.5,"1 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-in-mobile-15days-2gb,sim,3.3,8,"2 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-in-mobile-15days-2gb-topup,topup,3.3,8,"2 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-3gb,sim,4.8,11,"3 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-3gb-topup,topup,4.8,11,"3 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-5gb,sim,8,17,"5 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-5gb-topup,topup,8,17,"5 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-mobile-30days-10gb,sim,13,25,"10 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-10gb-topup,topup,13,25,"10 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-20gb,sim,22.9,39,"20 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-20gb-topup,topup,22.9,39,"20 GB",0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-3days-unlimited,sim,9.2,20.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-3days-unlimited-topup,topup,9.2,20.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-5days-unlimited,sim,14.5,29.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-5days-unlimited-topup,topup,14.5,29.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-7days-unlimited,sim,19.9,36.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-7days-unlimited-topup,topup,19.9,36.5,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-10days-unlimited,sim,27.9,38,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-10days-unlimited-topup,topup,27.9,38,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-15days-unlimited,sim,41.3,49,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-15days-unlimited-topup,topup,41.3,49,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-unlimited,sim,81.3,99,Unlimited,0,0,"T-Mobile [LTE]"
"Puerto Rico",boricua-in-mobile-30days-unlimited-topup,topup,81.3,99,Unlimited,0,0,"T-Mobile [LTE]"
Scotland,nessietel-7days-1gb,sim,1.3,4.5,"1 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-7days-1gb-topup,topup,1.3,4.5,"1 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-15days-2gb,sim,2.6,6.5,"2 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-15days-2gb-topup,topup,2.6,6.5,"2 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-3gb,sim,3.7,8,"3 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-3gb-topup,topup,3.7,8,"3 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-5gb,sim,6,12,"5 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-5gb-topup,topup,6,12,"5 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-10gb-topup,topup,9.5,18,"10 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-10gb,sim,9.5,18,"10 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-20gb,sim,16.4,30,"20 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-20gb-topup,topup,16.4,30,"20 GB",0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-10days-unlimited,sim,20,35,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-3days-unlimited,sim,6.8,19,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-3days-unlimited-topup,topup,6.8,19,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-5days-unlimited,sim,10.6,26,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-5days-unlimited-topup,topup,10.6,26,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-7days-unlimited,sim,14.4,29,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-7days-unlimited-topup,topup,14.4,29,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-10days-unlimited-topup,topup,20,35,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-15days-unlimited,sim,29.5,44,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-15days-unlimited-topup,topup,29.5,44,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-unlimited,sim,57.8,82,Unlimited,0,0,"Telefonica O2 [LTE]"
Scotland,nessietel-30days-unlimited-topup,topup,57.8,82,Unlimited,0,0,"Telefonica O2 [LTE]"
"Canary Islands",mansetel-7days-1gb,sim,1.4,4.5,"1 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-7days-1gb-topup,topup,1.4,4.5,"1 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-15days-2gb,sim,2.7,7.5,"2 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-15days-2gb-topup,topup,2.7,7.5,"2 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-3gb,sim,4,9.5,"3 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-3gb-topup,topup,4,9.5,"3 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-5gb,sim,6.5,14,"5 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-5gb-topup,topup,6.5,14,"5 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-10gb,sim,10.2,23,"10 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-10gb-topup,topup,10.2,23,"10 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-20gb,sim,17.7,36,"20 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-30days-20gb-topup,topup,17.7,36,"20 GB",0,0,"Movistar [LTE]"
"Canary Islands",mansetel-10days-unlimited,sim,25,35,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-3days-unlimited,sim,7.3,12.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-3days-unlimited-topup,topup,7.3,12.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-5days-unlimited,sim,11.4,20.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-5days-unlimited-topup,topup,11.4,20.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-7days-unlimited,sim,15.5,29.5,Unlimited,0,0,"Movistar [LTE]"
"Canary Islands",mansetel-7days-unlimited-topup,topup,15.5,29.5,Unlimited,0,0,"Movistar [LTE]"
